03/01/2020,4241412,1234567890101,1,1000.00
03/01/2020,42421,20051830501,1,550.00
03/01/2020,42433,2013003440104,1,11.20
03/01/2020,42434,2013003440104,1,1000.00
03/01/2020,42454,2013003440104,1,11.20
04/01/2020,42420,2019041230203,1,550.00
04/01/2020,42462,2019041230203,1,1100.00
04/01/2020,42410,2408212540101,1,1100.00
04/01/2020,42444,2577953830101,1,1100.00
05/04/2020,42423,3312884440102,1,1100.00
05/04/2020,4242224,3529477130101,1,550.00
